job_id,created_by,order_id,recurring_id,recurring_count,partner_order_id,team_id,vertical,merchant_id,geofence,tags,auto_assignment,dispatcher_id,job_hash,has_pickup,has_delivery,is_routed,pickup_delivery_relationship,job_description,job_pickup_datetime,job_delivery_datetime,job_pickup_latitude,job_pickup_longitude,job_latitude,job_longitude,creation_datetime,fleet_id,first_fleet_id,user_id,fleet_rating,customer_comment,is_customer_rated,customer_id,arrived_datetime,started_datetime,completed_datetime,acknowledged_datetime,job_status,is_active,job_type,completed_by_admin,open_tracking_link,timezone,job_time,job_date,job_time_utc,job_date_utc,total_distance_travelled,form_id,customer_rating,driver_comment,remarks,barcode,ride_type,matched_pickup_delivery_relationship,is_return_task,insurance_amount,upto_limit,is_package_insured,old_pickup_address,old_pickup_lattitude,old_pickup_longitude,total_amount,payment_method,is_last_delivery,subtotal_amount,total_insurance_amount,total_discount,total_amount_for_all_tasks,total_no_of_tasks,incident_marked_at,incident_marked_at_latitude,incident_marked_at_longitude,is_schedule_task,unique_order_id,service_charge_amount,admin_amount,is_pickup_completed_before,benefit_type,promo_value,old_payment_method,is_job_edited,amount_for_first_task,delivery_completed_by,is_cod_job,cash_handling_charges,cash_handling_percentage,parcel_amount,kwister_cash_handling_charge,delivery_charge_by_buyer,delivery_charge,outstanding_amount,net_processed_amount,surge_cost,surge_type,task_history_image,order_payable_amount,pricing_amount,actual_order_payable_amount,cancellation_reason,cancellation_charges,is_refund_enable,refund_amount,vehicle_id,delivery_instruction,loaders_amount,delivery_images,is_paid,loaders_count,sareaId,cashback,card_type,reason_type
134809,4,361,0,0,NULL,1,0,0,0,NULL,2,NULL,62ad743b7bc0ddf8e155ae4276ead4a1,1,1,0,13480916155012342067556,,"2021-03-12 10:00:00","0000-00-00 00:00:00",6.5024836,3.3434568,6.5024836,3.3434568,"2021-03-11 22:20:34",2173,2173,1,0,NULL,0,NULL,"2021-03-12 08:59:30","2021-03-12 08:24:54","2021-03-12 08:59:35","2021-03-12 08:23:42",2,1,0,0,0,-60,"2021-03-12 10:00:00",2021-03-12,"2021-03-12 09:00:00",2021-03-12,3921,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,131072,0,1343.500,0.000,0.000,1400.00,1,NULL,NULL,NULL,1,134809CK187,0.00,280.00,1,NULL,NULL,NULL,0,1343.50,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1400.00,700.00,1400.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134810,4,361,0,0,NULL,1,0,0,0,NULL,2,NULL,24fe94c070c964268d93ea03f903e2ba,1,1,0,13480916155012342067556,,"0000-00-00 00:00:00","2021-03-12 10:25:00",6.5356513,3.3596371,6.5356513,3.3596371,"2021-03-11 22:20:34",2173,2173,1,0,NULL,0,NULL,"2021-03-12 09:50:53","2021-03-12 09:00:02","2021-03-12 09:53:05","2021-03-12 08:23:42",2,1,1,0,0,-60,"2021-03-12 10:25:00",2021-03-12,"2021-03-12 09:25:00",2021-03-12,6915,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,131072,1,1343.500,0.000,0.000,1400.00,1,NULL,NULL,NULL,1,134809CK187,0.00,280.00,1,NULL,NULL,NULL,0,1343.50,2173,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.5024836,3.3434568&markers=color:red%7C6.5356513,3.3596371",1400.00,700.00,1400.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134811,4,34085,0,0,NULL,1,0,0,0,NULL,2,NULL,5948a2b94b2809dd8febdc60dfbe02a2,1,1,0,13481116155036125501189,,"2021-03-12 09:30:00","0000-00-00 00:00:00",6.441449,3.4886899,6.441449,3.4886899,"2021-03-11 23:00:12",1765,1765,1,0,NULL,0,NULL,"2021-03-12 06:16:51","2021-03-12 06:16:51","2021-03-12 06:16:51","2021-03-12 06:10:12",9,1,0,0,0,-60,"2021-03-12 09:30:00",2021-03-12,"2021-03-12 08:30:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2100.00,262144,0,2027.500,0.000,0.000,2100.00,1,NULL,NULL,NULL,1,134811CK188,0.00,0.00,0,NULL,NULL,NULL,0,2027.50,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2100.00,0.00,2100.00,"Customer not available",300.00,2,1800.00,1,,0.00,,0,0,0,0.00,0,0
134812,4,34085,0,0,NULL,1,0,0,0,NULL,2,NULL,4084247b9144370c63db9a7ca6f2f031,1,1,0,13481116155036125501189,,"0000-00-00 00:00:00","2021-03-12 10:08:00",6.508679,3.370116099999999,6.508679,3.370116099999999,"2021-03-11 23:00:12",1765,1765,1,0,NULL,0,NULL,"2021-03-12 06:16:52","2021-03-12 06:16:52","2021-03-12 06:16:52","2021-03-12 06:10:12",9,1,1,0,0,-60,"2021-03-12 10:08:00",2021-03-12,"2021-03-12 09:08:00",2021-03-12,NULL,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2100.00,262144,0,2027.500,0.000,0.000,2100.00,1,NULL,NULL,NULL,1,134811CK188,0.00,0.00,0,NULL,NULL,NULL,0,2027.50,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2100.00,0.00,2100.00,"Customer not available",0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134813,4,10778,0,0,NULL,1,0,0,0,NULL,0,NULL,a1be0925ebf0cccf51bb95b50821b179,1,1,0,13481316155153676977463,,"2021-03-12 10:00:00","0000-00-00 00:00:00",6.5415454,3.3686275,6.5415454,3.3686275,"2021-03-12 02:16:07",2050,2050,1,0,NULL,0,NULL,"2021-03-12 08:51:19","2021-03-12 08:25:53","2021-03-12 09:17:54","2021-03-12 08:22:51",2,1,0,0,0,-60,"2021-03-12 10:00:00",2021-03-12,"2021-03-12 09:00:00",2021-03-12,0,1,4.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,0.00,2097152,0,1728.000,0.000,0.000,0.00,1,NULL,NULL,NULL,1,134813CK189,0.00,360.00,1,NULL,NULL,NULL,0,1728.00,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1800.00,900.00,1800.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134814,4,10778,0,0,NULL,1,0,0,0,NULL,0,NULL,6f601a9cc2e8b6894f315b5a09a96ce5,1,1,0,13481316155153676977463,,"0000-00-00 00:00:00","2021-03-12 10:24:00",6.457287120597031,3.4338554786966546,6.457287120597031,3.4338554786966546,"2021-03-12 02:16:07",2050,2050,1,0,NULL,0,NULL,"2021-03-12 10:03:37","2021-03-12 09:18:07","2021-03-12 10:03:43","2021-03-12 08:22:51",2,1,1,0,0,-60,"2021-03-12 10:24:00",2021-03-12,"2021-03-12 09:24:00",2021-03-12,19992,1,4.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,0.00,2097152,1,1728.000,0.000,0.000,0.00,1,NULL,NULL,NULL,1,134813CK189,0.00,360.00,1,NULL,NULL,NULL,0,1728.00,2050,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.5415454,3.3686275&markers=color:red%7C6.457287120597031,3.4338554786966546",1800.00,900.00,1800.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134815,4,4862,0,0,NULL,1,0,0,0,NULL,0,NULL,a6dc1f4c915d61bba46f72ed889abbc0,1,1,0,13481516155295010558113,,"2021-03-12 10:00:00","0000-00-00 00:00:00",6.4257269,3.4485836,6.4257269,3.4485836,"2021-03-12 06:11:41",1447,1447,1,0,NULL,0,NULL,"2021-03-12 09:02:06","2021-03-12 08:44:13","2021-03-12 09:10:16","2021-03-12 08:43:58",2,1,0,0,0,-120,"2021-03-12 10:00:00",2021-03-12,"2021-03-12 08:00:00",2021-03-12,5712,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,0.00,2097152,0,1911.900,0.000,0.000,0.00,1,NULL,NULL,NULL,1,134815CK190,0.00,400.00,1,NULL,NULL,NULL,0,1911.90,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2000.00,666.67,2000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134816,4,4862,0,0,NULL,1,0,0,0,NULL,0,NULL,6901b7c56c56bb547df0b718b6543ece,1,1,0,13481516155295010558113,,"0000-00-00 00:00:00","2021-03-12 10:21:00",6.4280919,3.4068646,6.4280919,3.4068646,"2021-03-12 06:11:41",1447,1447,1,0,NULL,0,NULL,"2021-03-12 09:42:08","2021-03-12 09:10:22","2021-03-12 09:42:18","2021-03-12 08:43:58",2,1,1,0,0,-120,"2021-03-12 10:21:00",2021-03-12,"2021-03-12 08:21:00",2021-03-12,9628,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,0.00,2097152,0,1911.900,0.000,0.000,0.00,1,NULL,NULL,NULL,1,134815CK190,0.00,400.00,1,NULL,NULL,NULL,0,1911.90,1447,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2000.00,666.67,2000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134817,4,4862,0,0,NULL,1,0,0,0,NULL,0,NULL,27a1675143bee266bc3dd8f5a9459698,1,1,0,13481516155295010558113,,"0000-00-00 00:00:00","2021-03-12 10:43:00",6.4257269,3.4485836,6.4257269,3.4485836,"2021-03-12 06:11:41",1447,1447,1,0,NULL,0,NULL,"2021-03-12 09:49:26","2021-03-12 09:44:41","2021-03-12 09:58:59","2021-03-12 08:43:58",2,1,1,0,0,-120,"2021-03-12 10:43:00",2021-03-12,"2021-03-12 08:43:00",2021-03-12,6995,1,NULL,NULL,NULL,NULL,0,NULL,1,0.00,0.00,0,,,,0.00,2097152,1,1911.900,0.000,0.000,0.00,1,NULL,NULL,NULL,1,134815CK190,0.00,400.00,1,NULL,NULL,NULL,0,1911.90,1447,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.4257269,3.4485836&markers=color:red%7C6.4257269,3.4485836",2000.00,666.67,2000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134818,4,35549,0,0,NULL,1,0,0,0,,1,NULL,67ff2e42936ab3367852c8417e61b39a,1,1,0,13481816155295205751619,,"2021-03-12 10:00:00","0000-00-00 00:00:00",6.508679,3.370116099999999,6.508679,3.370116099999999,"2021-03-12 06:12:00",2234,2234,1,0,NULL,0,49590,"2021-03-12 08:59:12","2021-03-12 08:40:01","2021-03-12 09:08:57","2021-03-12 08:38:49",2,1,0,0,0,-60,"2021-03-12 10:00:00",2021-03-12,"2021-03-12 09:00:00",2021-03-12,2857,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2100.00,262144,0,2269.400,0.000,226.940,2100.00,1,NULL,NULL,NULL,0,134818CK191,0.00,460.00,1,3,10.00,NULL,0,2042.46,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2300.00,1150.00,2300.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134819,4,35549,0,0,NULL,1,0,0,0,,1,NULL,f802e1c4641d6c6a325e457efc7635b0,1,1,0,13481816155295205751619,,"0000-00-00 00:00:00","2021-03-12 11:00:00",,,6.6541738,3.364851299999999,"2021-03-12 06:12:00",2234,2234,1,0,NULL,0,11200,"2021-03-12 11:36:09","2021-03-12 09:09:13","2021-03-12 11:41:29","2021-03-12 08:38:49",2,1,1,0,0,-60,"2021-03-12 11:00:00",2021-03-12,"2021-03-12 10:00:00",2021-03-12,21900,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2100.00,262144,1,2269.400,0.000,226.940,2100.00,1,NULL,NULL,NULL,0,134818CK191,0.00,460.00,1,3,10.00,NULL,0,2042.46,2234,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.508679,3.370116099999999&markers=color:red%7C6.6541738,3.364851299999999",2300.00,1150.00,2300.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134820,4,22866,0,0,NULL,1,0,0,0,NULL,1,NULL,dee858cc7d7547a3d0b55282df1d2d17,1,1,0,13482016155316641391148,,"2021-03-12 07:58:00","0000-00-00 00:00:00",6.5184782,3.3820047,6.5184782,3.3820047,"2021-03-12 06:47:44",1418,1418,1,0,NULL,0,NULL,"2021-03-12 07:11:05","2021-03-12 06:51:07","2021-03-12 07:11:09","2021-03-12 06:47:54",2,1,0,0,0,-60,"2021-03-12 07:58:00",2021-03-12,"2021-03-12 06:58:00",2021-03-12,5935,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,200.00,32,0,697.900,0.000,0.000,200.00,1,NULL,NULL,NULL,0,134820CK192,0.00,140.00,1,NULL,NULL,NULL,0,697.90,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,700.00,350.00,700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,20.00,1,0
134821,4,22866,0,0,NULL,1,0,0,0,NULL,1,NULL,7300b2f71f8593d7d25cefed7c960584,1,1,0,13482016155316641391148,,"0000-00-00 00:00:00","2021-03-12 08:01:00",6.5225105,3.3816991,6.5225105,3.3816991,"2021-03-12 06:47:44",1418,1418,1,0,NULL,0,NULL,"2021-03-12 07:20:00","2021-03-12 07:11:15","2021-03-12 07:20:41","2021-03-12 06:47:54",2,1,1,0,2,-60,"2021-03-12 08:01:00",2021-03-12,"2021-03-12 07:01:00",2021-03-12,2078,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,200.00,32,1,697.900,0.000,0.000,200.00,1,NULL,NULL,NULL,0,134820CK192,0.00,140.00,1,NULL,NULL,NULL,0,697.90,1418,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.5184782,3.3820047&markers=color:red%7C6.5225105,3.3816991",700.00,350.00,700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,20.00,1,0
134822,4,19189,0,0,NULL,1,0,0,0,NULL,0,NULL,9109cdc8e64e915acf6d95a62d02221f,1,1,0,13482216155341594920619,,"2021-03-12 09:00:00","0000-00-00 00:00:00",6.547279999999999,3.30194,6.547279999999999,3.30194,"2021-03-12 07:29:19",1631,1631,1,0,NULL,0,NULL,"2021-03-12 08:52:16","2021-03-12 07:34:30","2021-03-12 09:04:35","2021-03-12 07:33:23",2,1,0,0,0,-60,"2021-03-12 09:00:00",2021-03-12,"2021-03-12 08:00:00",2021-03-12,14220,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,700.00,32,0,2561.800,0.000,0.000,700.00,1,NULL,NULL,NULL,1,134822CK193,0.00,520.00,1,NULL,NULL,NULL,0,2561.80,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2600.00,1300.00,2600.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,70.00,1,0
134823,4,19189,0,0,NULL,1,0,0,0,NULL,0,NULL,c6415ff766b7ba1f168f1936978651e9,1,1,0,13482216155341594920619,,"0000-00-00 00:00:00","2021-03-12 10:03:00",6.699604050442734,3.2732079550623894,6.699604050442734,3.2732079550623894,"2021-03-12 07:29:19",1631,1631,1,0,NULL,0,NULL,"2021-03-12 10:14:20","2021-03-12 09:36:09","2021-03-12 10:17:45","2021-03-12 07:33:23",2,1,1,0,0,-60,"2021-03-12 10:03:00",2021-03-12,"2021-03-12 09:03:00",2021-03-12,13691,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,700.00,32,1,2561.800,0.000,0.000,700.00,1,NULL,NULL,NULL,1,134822CK193,0.00,520.00,1,NULL,NULL,NULL,0,2561.80,1631,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.547279999999999,3.30194&markers=color:red%7C6.699604050442734,3.2732079550623894",2600.00,1300.00,2600.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,70.00,1,0
134824,4,20580,0,0,NULL,1,0,0,0,NULL,1,NULL,8a46677a453b143e3151b8ab4a6df269,1,1,0,13482416155344266160689,,"2021-03-12 08:45:00","0000-00-00 00:00:00",6.585513300000001,3.3669041,6.585513300000001,3.3669041,"2021-03-12 07:33:46",1396,1396,1,0,NULL,0,NULL,"2021-03-12 07:46:48","2021-03-12 07:35:30","2021-03-12 07:48:01","2021-03-12 07:33:52",2,1,0,0,0,-60,"2021-03-12 08:45:00",2021-03-12,"2021-03-12 07:45:00",2021-03-12,1741,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,3000.00,8,0,2999.300,0.000,0.000,3000.00,1,NULL,NULL,NULL,0,134824CK194,0.00,600.00,1,NULL,NULL,NULL,0,2999.30,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,3000.00,1500.00,3000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134825,4,20580,0,0,NULL,1,0,0,0,NULL,1,NULL,285329e898785c3956a5d4705e76595f,1,1,0,13482416155344266160689,,"0000-00-00 00:00:00","2021-03-12 09:46:00",6.444684199999999,3.5066511,6.444684199999999,3.5066511,"2021-03-12 07:33:46",1396,1396,1,0,NULL,0,NULL,"2021-03-12 08:59:51","2021-03-12 07:49:53","2021-03-12 09:09:54","2021-03-12 07:33:52",2,1,1,0,0,-60,"2021-03-12 09:46:00",2021-03-12,"2021-03-12 08:46:00",2021-03-12,40306,1,NULL,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,3000.00,8,1,2999.300,0.000,0.000,3000.00,1,NULL,NULL,NULL,0,134824CK194,0.00,600.00,1,NULL,NULL,NULL,0,2999.30,1396,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.585513300000001,3.3669041&markers=color:red%7C6.444684199999999,3.5066511",3000.00,1500.00,3000.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134826,4,20580,0,0,NULL,1,0,0,0,NULL,1,NULL,417e1565598b68c2a64a9e1b6218b19f,1,1,0,13482616155345374264540,,"2021-03-12 08:47:00","0000-00-00 00:00:00",6.585513300000001,3.3669041,6.585513300000001,3.3669041,"2021-03-12 07:35:37",1897,1897,1,0,NULL,0,NULL,"2021-03-12 07:56:16","2021-03-12 07:37:09","2021-03-12 08:03:10","2021-03-12 07:35:45",2,1,0,0,0,-60,"2021-03-12 08:47:00",2021-03-12,"2021-03-12 07:47:00",2021-03-12,10417,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2500.00,8,0,2413.200,0.000,0.000,2500.00,1,NULL,NULL,NULL,0,134826CK195,0.00,500.00,1,NULL,NULL,NULL,0,2413.20,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,2500.00,1250.00,2500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134827,4,20580,0,0,NULL,1,0,0,0,NULL,1,NULL,85d2e8b2643fc0d8e1e677c666a46236,1,1,0,13482616155345374264540,,"0000-00-00 00:00:00","2021-03-12 09:32:00",6.458342699999999,3.4463911,6.458342699999999,3.4463911,"2021-03-12 07:35:37",1897,1897,1,0,NULL,0,NULL,"2021-03-12 09:25:22","2021-03-12 08:04:24","2021-03-12 09:43:40","2021-03-12 07:35:45",2,1,1,0,0,-60,"2021-03-12 09:32:00",2021-03-12,"2021-03-12 08:32:00",2021-03-12,30277,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,2500.00,8,1,2413.200,0.000,0.000,2500.00,1,NULL,NULL,NULL,0,134826CK195,0.00,500.00,1,NULL,NULL,NULL,0,2413.20,1897,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.585513300000001,3.3669041&markers=color:red%7C6.458342699999999,3.4463911",2500.00,1250.00,2500.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134828,4,25943,0,0,NULL,1,0,0,0,NULL,1,NULL,d3732dd6ed5b1026eb5456f1b4879129,1,1,0,13482816155348432344074,,"2021-03-12 08:52:00","0000-00-00 00:00:00",6.530806456427988,3.389497809112072,6.530806456427988,3.389497809112072,"2021-03-12 07:40:43",1418,1418,1,0,NULL,0,NULL,"2021-03-12 08:03:52","2021-03-12 07:42:54","2021-03-12 08:07:02","2021-03-12 07:40:47",2,1,0,0,0,-60,"2021-03-12 08:52:00",2021-03-12,"2021-03-12 07:52:00",2021-03-12,8280,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,32,0,1690.600,0.000,0.000,1400.00,1,NULL,NULL,NULL,0,134828CK196,0.00,340.00,1,NULL,NULL,NULL,0,1690.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1700.00,850.00,1700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134829,4,25943,0,0,NULL,1,0,0,0,NULL,1,NULL,1ceee2e33339076792dc747a7f488dc4,1,1,0,13482816155348432344074,,"0000-00-00 00:00:00","2021-03-12 09:25:00",6.596636699999999,3.341054699999999,6.596636699999999,3.341054699999999,"2021-03-12 07:40:43",1418,1418,1,0,NULL,0,NULL,"2021-03-12 08:42:24","2021-03-12 08:10:00","2021-03-12 08:45:57","2021-03-12 07:40:47",2,1,1,0,0,-60,"2021-03-12 09:25:00",2021-03-12,"2021-03-12 08:25:00",2021-03-12,14299,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,32,1,1690.600,0.000,0.000,1400.00,1,NULL,NULL,NULL,0,134828CK196,0.00,340.00,1,NULL,NULL,NULL,0,1690.60,1418,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.530806456427988,3.389497809112072&markers=color:red%7C6.596636699999999,3.341054699999999",1700.00,850.00,1700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134830,4,3746,0,0,NULL,1,0,0,0,NULL,1,NULL,be94fc1564e7ff65ec2e923fe2f0c818,1,1,0,13483016155350943316076,,"2021-03-12 08:52:00","0000-00-00 00:00:00",6.6311032,3.3753646,6.6311032,3.3753646,"2021-03-12 07:44:54",948,948,1,0,NULL,0,NULL,"2021-03-12 08:21:59","2021-03-12 07:46:26","2021-03-12 08:22:01","2021-03-12 07:45:41",2,1,0,0,0,-60,"2021-03-12 08:52:00",2021-03-12,"2021-03-12 07:52:00",2021-03-12,6958,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,32,0,1398.600,0.000,0.000,1400.00,1,NULL,NULL,NULL,0,134830CK197,0.00,280.00,1,NULL,NULL,NULL,0,1398.60,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1400.00,700.00,1400.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134831,4,3746,0,0,NULL,1,0,0,0,NULL,1,NULL,7cac0f18421bece2133cac67256935c1,1,1,0,13483016155350943316076,,"0000-00-00 00:00:00","2021-03-12 09:18:00",6.5837939,3.333551899999999,6.5837939,3.333551899999999,"2021-03-12 07:44:54",948,948,1,0,NULL,0,NULL,"2021-03-12 09:24:20","2021-03-12 08:22:05","2021-03-12 09:24:27","2021-03-12 07:45:41",2,1,1,0,0,-60,"2021-03-12 09:18:00",2021-03-12,"2021-03-12 08:18:00",2021-03-12,8925,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1400.00,32,1,1398.600,0.000,0.000,1400.00,1,NULL,NULL,NULL,0,134830CK197,0.00,280.00,1,NULL,NULL,NULL,0,1398.60,948,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyBceSHzDCsNjSnuerk9q5iYOXiVcuTeSXk&size=800x200&format=pngg&sensor=false&markers=color:green%7C6.6311032,3.3753646&markers=color:red%7C6.5837939,3.333551899999999",1400.00,700.00,1400.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,0.00,0,0
134832,4,29830,0,0,NULL,1,0,0,0,NULL,2,NULL,289513a92d58eb9721abe723457aeada,1,1,0,13483216155351089468277,,"2021-03-12 08:54:00","0000-00-00 00:00:00",6.435018599999999,3.4630296,6.435018599999999,3.4630296,"2021-03-12 07:45:08",1904,1904,1,0,NULL,0,NULL,"2021-03-12 08:28:49","2021-03-12 07:52:06","2021-03-12 08:35:08","2021-03-12 07:52:00",2,1,0,0,0,-60,"2021-03-12 08:54:00",2021-03-12,"2021-03-12 07:54:00",2021-03-12,21212,1,5.0,NULL,NULL,NULL,0,NULL,0,0.00,0.00,0,,,,1700.00,32,0,1681.000,0.000,0.000,1700.00,1,NULL,NULL,NULL,0,134832CK198,0.00,340.00,1,NULL,NULL,NULL,0,1681.00,NULL,0,0.00,1.70,0.00,0.00,0,0.00,0.00,0.00,0.00,0,NULL,1700.00,850.00,1700.00,NULL,0.00,0,0.00,1,,0.00,,0,0,0,170.00,1,0
